"age","female","metro","member","location","pilot","ID","last","cash","sat"
38,1,0,1,2,0,26297,87,0,3
40,0,0,2,2,0,27955,67,0,2
53,1,1,2,1,0,24941,49,1,1
52,1,0,4,2,0,27104,45,1,2
39,0,1,4,1,0,21977,41,0,5
46,1,1,4,1,0,25966,77,0,1
43,1,0,4,2,0,27355,43,0,3
50,1,0,3,3,0,29387,82,0,3
NA,1,0,4,2,0,26678,107,0,5
52,1,1,1,1,0,24085,47,1,2
51,1,1,3,1,0,20666,83,0,2
39,1,0,3,3,0,29407,143,0,3
49,1,0,4,2,0,26298,87,0,4
51,1,1,2,1,0,22490,75,0,1
50,1,0,2,2,0,28256,82,0,3
64,1,1,4,1,0,23198,NA,NA,NA
NA,0,0,4,2,0,26451,46,1,1
58,1,0,3,2,0,27012,NA,NA,NA
50,1,1,1,1,0,22387,115,0,2
44,0,1,3,1,0,22085,20,1,3
NA,NA,0,3,2,0,28678,31,1,3
45,1,0,4,2,0,27739,101,0,5
34,1,0,3,2,0,27522,91,0,1
43,1,1,1,1,0,25762,101,0,2
40,1,1,2,1,0,25952,41,0,1
50,1,1,4,1,0,21469,96,0,4
49,1,1,1,1,0,23880,29,1,1
51,1,1,3,1,0,26148,NA,NA,NA
50,1,1,4,1,0,22197,27,1,4
53,1,1,1,1,0,25039,NA,NA,NA
43,0,0,3,2,0,27884,75,0,3
47,1,0,1,2,0,28448,29,1,4
42,1,1,4,1,0,25511,24,0,3
56,1,0,4,2,0,27766,41,1,1
51,0,1,3,1,0,25314,144,0,2
55,1,1,3,1,0,21782,107,0,3
44,1,1,2,1,0,23820,70,0,1
47,1,0,3,2,0,27146,NA,NA,NA
53,1,1,4,1,0,20996,108,0,3
53,1,1,3,1,0,20105,104,0,1
40,1,1,4,1,0,23942,NA,NA,NA
43,1,1,3,1,0,22268,109,0,1
53,1,0,4,2,0,28878,26,1,4
46,0,1,1,1,0,22277,110,0,1
50,1,1,4,1,0,24468,91,0,2
55,1,0,2,2,0,26885,108,0,2
56,0,1,2,1,0,22496,121,0,1
44,0,0,3,3,0,29139,48,0,1
38,1,1,1,1,0,21818,44,0,2
36,1,0,3,2,0,27312,76,0,1
63,1,0,3,2,0,28706,80,1,1
52,1,1,4,1,0,24221,54,1,3
51,1,0,4,3,0,29564,32,0,1
57,1,0,1,2,0,28421,113,0,1
38,1,1,1,1,0,21614,125,0,4
44,1,1,3,1,0,22545,76,0,1
57,1,0,4,2,0,26959,78,0,5
50,1,1,2,1,0,21681,49,1,1
43,1,1,3,1,0,20535,31,0,3
57,1,0,3,2,0,27804,NA,NA,NA
47,1,0,1,3,0,28998,87,0,1
49,0,0,4,2,0,27828,NA,NA,NA
41,1,0,3,3,0,29084,42,0,3
53,0,1,1,1,0,22598,48,0,2
62,1,0,4,2,0,27112,49,1,4
47,0,1,4,1,0,25688,50,0,3
34,1,1,4,1,0,24410,43,0,5
39,0,0,3,2,0,27228,77,0,2
51,1,1,4,1,0,21963,54,0,2
39,0,0,4,2,0,26505,104,0,2
42,0,0,3,2,0,28324,44,0,1
60,1,1,3,1,0,23377,NA,NA,NA
44,1,1,1,1,0,20253,79,0,1
43,1,1,3,1,0,24006,126,0,3
60,1,1,2,1,0,21800,122,0,1
52,1,1,1,1,0,21182,55,1,1
38,1,1,1,1,0,24865,95,0,1
40,1,1,4,1,0,21375,54,0,5
43,1,0,4,2,0,27465,24,1,3
47,1,1,2,1,0,20989,58,0,1
55,1,1,1,1,0,21993,52,1,2
45,1,0,4,2,0,28134,99,0,1
49,1,1,1,1,0,21947,189,0,1
53,0,0,3,2,0,28320,42,1,2
54,1,1,4,1,0,20738,88,0,3
57,1,1,1,1,0,25494,79,0,1
50,0,1,3,1,0,23804,46,1,1
52,1,0,4,2,0,26336,422,0,5
51,1,1,4,1,0,24266,26,0,3
42,1,1,1,1,0,21672,76,0,1
50,1,1,1,1,0,25524,NA,NA,NA
53,1,1,4,1,0,22195,35,1,2
46,1,1,4,1,0,21550,85,0,3
50,1,0,3,2,0,28687,88,0,1
51,0,0,3,2,0,28463,43,1,1
56,1,0,2,3,0,29639,86,0,1
54,0,1,3,1,0,23123,75,0,3
51,0,1,3,1,0,23645,NA,NA,NA
38,1,1,1,1,0,23810,44,0,1
54,1,1,2,1,0,21369,78,0,3
44,1,1,1,1,0,21606,91,0,1
53,1,1,1,1,0,22890,119,0,1
45,0,0,4,2,0,28963,102,0,1
49,1,0,4,2,0,27724,51,0,5
48,1,0,4,2,0,28472,90,0,4
48,1,1,1,1,0,25753,636,0,1
54,1,0,3,2,0,27145,73,0,1
35,1,1,1,1,0,20662,246,0,1
41,0,1,3,1,0,21364,91,0,3
48,1,0,1,2,0,27059,42,1,2
62,1,1,1,1,0,24874,NA,NA,NA
59,1,1,1,1,0,20540,50,1,2
59,0,1,2,1,0,23368,140,0,1
47,1,1,3,1,0,25811,60,0,2
NA,1,1,4,1,0,20813,92,0,4
45,1,1,4,1,0,24163,22,1,2
51,1,0,4,2,0,26728,72,0,5
43,1,1,2,1,0,22990,101,0,1
43,1,1,3,1,0,25325,111,0,4
55,0,1,1,1,0,25410,104,0,1
49,1,0,4,2,0,28724,NA,NA,NA
43,0,1,1,1,0,22787,71,0,1
49,1,1,1,1,0,23821,38,1,1
44,1,1,4,1,0,24473,47,0,1
42,1,1,1,1,0,21287,111,0,1
44,1,1,2,1,0,22698,64,0,2
56,1,0,4,2,0,26396,NA,NA,NA
58,1,1,3,1,0,22758,48,1,1
51,0,0,1,2,0,26510,57,0,1
40,0,1,3,1,0,21282,54,0,1
45,0,1,4,1,0,21950,32,0,5
38,1,1,3,1,0,22879,85,0,3
54,0,0,4,2,0,27573,73,0,2
54,1,1,1,1,0,21354,27,1,1
50,1,1,2,1,0,25456,39,1,2
59,1,1,3,1,0,25377,104,0,1
48,1,1,4,1,0,22513,45,0,3
42,1,1,1,1,0,21637,490,0,1
49,1,0,1,2,0,26281,106,0,1
51,1,1,4,1,0,25275,78,0,5
NA,1,0,2,3,0,29627,41,1,1
58,1,1,3,1,0,25001,NA,NA,NA
51,0,1,4,1,0,21023,51,0,3
45,1,0,2,2,0,27979,41,0,2
40,1,1,1,1,0,20668,161,0,1
55,1,1,1,1,0,23479,101,0,1
38,1,1,1,1,0,23363,100,0,2
39,1,1,1,1,0,20580,98,0,1
59,1,1,3,1,0,22577,68,1,1
50,1,1,4,1,0,21553,NA,NA,NA
51,1,0,3,2,0,26647,45,1,1
46,0,1,1,1,0,23751,73,0,1
44,1,0,4,2,0,27606,51,0,3
49,0,0,4,2,0,28366,32,0,4
43,1,0,3,3,0,29446,49,0,1
63,1,1,1,1,0,22146,46,1,1
38,1,1,2,1,0,21149,48,0,1
42,1,1,4,1,0,22369,62,0,5
49,1,0,4,2,0,27202,32,1,5
43,1,0,3,2,0,27383,105,0,1
49,1,1,4,1,0,23541,51,0,4
55,0,0,3,2,0,27126,NA,NA,NA
52,1,0,3,2,0,26511,57,0,1
47,1,0,2,3,0,29036,20,1,1
58,1,1,2,1,0,20999,63,1,2
45,1,0,4,2,0,27118,61,0,1
53,1,0,4,2,0,26484,16,1,5
40,0,1,4,1,0,20347,25,0,2
58,1,0,3,2,0,28236,48,1,2
51,0,1,1,1,0,25291,31,1,1
57,1,0,4,2,0,27768,NA,NA,NA
56,1,1,1,1,0,21341,131,0,1
48,1,1,2,1,0,25216,83,0,1
43,1,1,4,1,0,24109,44,0,1
48,1,1,4,1,0,25175,111,0,3
NA,1,0,1,3,0,29776,94,0,1
42,1,0,3,3,0,29687,44,0,3
65,0,1,2,1,0,23584,46,1,1
48,1,0,3,2,0,27717,92,0,3
39,0,0,4,2,0,27143,107,0,5
56,0,0,1,3,0,29027,25,1,1
48,1,1,2,1,0,26139,90,0,1
56,0,1,4,1,0,23635,120,0,2
57,1,0,3,2,0,28518,73,1,1
43,0,0,1,2,0,26932,130,0,2
49,1,0,3,2,0,28749,29,1,1
48,1,1,2,1,0,20495,30,0,1
47,1,1,1,1,0,22485,72,0,1
50,1,1,4,1,0,24616,74,0,1
40,1,1,2,1,0,23511,66,0,2
42,1,1,2,1,0,22703,45,0,1
39,0,1,1,1,0,21486,88,0,1
50,1,0,4,2,0,27904,115,0,4
53,1,0,4,2,0,26633,45,1,5
39,0,0,3,3,0,29755,67,0,3
54,1,1,4,1,0,21524,43,1,2
45,1,1,2,1,0,22762,42,0,2
42,1,0,3,2,0,26785,22,1,1
47,1,1,1,1,0,22763,44,0,1
51,1,0,3,2,0,27549,NA,NA,NA
54,0,1,3,1,0,25945,NA,NA,NA
51,1,0,3,2,0,26323,68,0,1
63,1,1,2,1,0,24443,32,1,1
56,1,1,2,1,0,23487,107,0,2
52,1,0,3,3,0,29374,80,0,3
50,1,0,2,2,0,27002,77,0,1
42,1,1,1,1,0,25591,20,1,1
45,1,1,4,1,0,24393,49,0,5
48,1,0,2,2,0,27826,67,0,1
NA,NA,0,3,2,0,26926,75,0,1
41,1,1,2,1,0,20632,46,0,1
49,1,0,1,2,0,28053,46,0,3
45,1,1,4,1,0,25457,46,0,5
35,1,0,1,3,0,29227,61,0,1
48,1,0,1,3,0,29649,32,1,1
47,1,0,1,3,0,29213,49,0,1
43,1,1,3,1,0,22048,51,0,2
41,0,0,4,2,0,27201,44,0,4
48,1,1,3,1,0,23157,64,0,2
56,1,0,3,2,0,26372,54,1,2
39,1,0,3,2,0,27241,60,0,2
52,1,1,3,1,0,24030,NA,NA,NA
65,1,1,1,1,0,20264,96,1,1
55,0,1,2,1,0,20296,NA,NA,NA
51,1,1,3,1,0,24824,55,0,2
46,1,0,2,2,0,27342,29,1,1
40,1,1,1,1,0,21169,126,0,3
62,0,1,1,1,0,24447,91,1,1
47,1,0,4,2,0,27074,46,0,1
50,1,1,1,1,0,22722,115,0,1
46,1,0,3,3,0,29092,113,0,3
40,1,0,2,2,0,26988,127,0,1
45,1,1,3,1,0,24727,42,0,2
41,0,1,3,1,0,25084,44,0,1
47,0,1,3,1,0,24998,50,0,2
39,1,0,4,2,0,27022,24,0,5
44,1,1,2,1,0,21380,46,0,1
48,1,1,1,1,0,23739,101,0,1
47,1,1,2,1,0,24322,75,0,4
51,1,0,3,2,0,27159,92,0,1
41,1,1,1,1,0,23411,101,0,1
43,1,0,3,3,0,29164,20,1,1
47,1,0,3,3,0,29133,17,0,3
NA,0,1,2,1,0,24938,23,1,2
48,1,1,4,1,0,22407,85,0,3
52,0,1,3,1,0,21339,73,0,3
50,1,0,3,3,0,29120,54,0,3
36,1,0,4,2,0,27793,47,0,4
NA,1,1,4,1,0,25582,NA,NA,NA
45,0,1,3,1,0,23806,53,0,1
43,1,1,2,1,0,21834,75,0,1
49,1,0,4,2,0,26210,22,1,3
52,1,1,1,1,0,23661,41,1,1
49,1,1,1,1,0,23391,128,0,3
51,1,0,1,2,0,27937,23,1,1
52,1,1,4,1,0,21183,46,1,2
59,1,1,1,1,0,20603,NA,NA,NA
42,1,1,1,1,0,25648,82,0,1
46,1,1,2,1,0,22310,81,0,1
55,1,0,4,2,0,26790,73,0,3
52,1,1,1,1,0,23566,103,0,1
56,1,1,3,1,0,22689,46,0,1
NA,NA,1,4,1,0,20965,55,0,4
52,1,1,1,1,0,21202,97,0,1
53,1,1,3,1,0,24255,107,0,4
49,1,1,3,1,0,22813,42,1,3
54,1,1,1,1,0,21285,61,1,3
38,1,1,1,1,0,25944,91,0,1
50,1,1,3,1,0,20711,73,0,2
50,1,1,3,1,0,20202,105,0,1
42,0,0,2,2,0,28829,103,0,3
51,1,1,4,1,0,25359,53,0,4
40,0,1,4,1,0,21133,25,0,1
51,1,0,3,2,0,27519,41,1,3
54,1,1,3,1,0,25118,679,0,1
49,0,1,2,1,0,20462,91,0,1
50,1,0,4,2,0,27128,41,1,5
51,1,0,4,2,0,28124,39,1,1
50,1,1,1,1,0,22145,NA,NA,NA
45,1,1,1,1,0,21992,104,0,1
44,1,1,3,1,0,21028,105,0,1
44,1,0,3,3,0,29475,93,0,3
56,1,0,3,3,0,29493,101,0,1
56,1,1,2,1,0,21923,63,1,2
53,1,0,3,3,0,29765,25,1,3
45,1,1,1,1,0,20550,447,0,1
46,0,0,3,3,0,29207,101,0,3
52,1,1,1,1,0,25556,48,1,1
53,0,0,2,3,0,29693,NA,NA,NA
42,1,1,4,1,0,21230,101,0,4
61,1,1,1,1,0,25674,NA,NA,NA
51,1,1,3,1,0,22045,96,0,3
48,1,1,4,1,0,20804,32,1,3
46,0,0,3,3,0,29099,43,0,3
44,0,1,4,1,0,24540,68,0,1
37,1,1,2,1,0,26038,73,0,1
66,1,1,2,1,0,20589,101,1,1
42,1,1,3,1,0,23430,62,0,3
51,1,1,4,1,0,23232,34,1,3
47,0,1,1,1,0,23334,41,1,1
55,0,1,2,1,0,20834,68,1,3
35,0,1,4,1,0,22191,53,0,5
38,1,1,2,1,0,21204,415,0,2
44,1,0,4,2,0,26283,56,0,4
56,1,1,3,1,0,25367,65,0,1
53,0,0,3,2,0,28017,22,1,1
54,1,0,4,2,0,28306,53,1,1
49,1,1,3,1,0,24625,41,1,4
34,1,1,4,1,0,25088,69,0,2
47,1,1,2,1,0,22907,68,0,1
39,1,0,4,2,0,27808,81,0,5
40,0,1,2,1,0,20951,82,0,1
53,1,1,4,1,0,23045,22,1,2
46,0,0,1,2,0,27993,29,1,3
54,1,1,1,1,0,22842,30,1,1
51,1,0,3,2,0,27532,87,0,1
48,0,1,3,1,0,23512,36,1,2
44,1,1,2,1,0,25150,46,0,1
50,1,0,4,2,0,28239,55,0,4
48,1,1,4,1,0,23649,61,0,3
55,1,0,4,2,0,26377,NA,NA,NA
39,0,1,1,1,0,23534,88,0,1
56,1,1,4,1,0,20583,66,1,3
43,1,0,3,2,0,26777,23,1,2
49,1,0,3,2,0,26672,58,0,1
50,1,1,1,1,0,22934,36,0,1
50,1,1,4,1,0,20879,74,0,4
58,0,1,1,1,0,23908,90,0,1
41,1,1,2,1,0,23889,25,0,1
58,1,0,4,2,0,27130,41,1,4
52,1,1,1,1,0,22549,82,0,1
47,1,0,1,2,0,26486,82,0,2
49,0,1,1,1,0,22652,88,0,1
51,1,0,2,2,0,27401,75,0,2
54,1,0,2,2,0,27913,61,1,1
54,1,1,3,1,0,26110,205,0,2
62,1,1,2,1,0,23607,76,1,1
52,1,0,4,2,0,28684,94,0,1
52,1,0,1,3,0,29447,42,1,1
60,1,0,3,2,0,27056,NA,NA,NA
45,1,1,1,1,0,24607,23,1,1
46,1,1,1,1,0,25189,96,0,1
34,1,0,3,3,0,29677,57,0,3
45,0,1,4,1,0,21671,57,0,1
43,1,0,3,3,0,29218,152,0,3
55,0,1,2,1,0,21226,39,1,1
46,1,0,4,2,0,27701,41,0,4
51,1,1,1,1,0,22492,100,0,1
42,0,1,3,1,0,21682,44,0,2
40,0,0,4,2,0,26564,41,0,4
51,1,0,4,2,0,27336,76,0,5
44,1,1,1,1,0,25862,85,0,3
45,1,1,3,1,0,25040,NA,NA,NA
40,0,1,3,1,0,25987,66,0,1
50,1,1,4,1,0,21097,44,1,4
44,0,1,3,1,0,23973,44,0,1
44,1,0,3,2,0,28369,12,1,2
50,1,1,3,1,0,25156,41,1,1
46,1,0,3,2,0,28425,71,0,1
36,0,0,1,3,0,29296,146,0,1
60,1,1,1,1,0,22149,150,0,1
56,1,1,2,1,0,23906,82,0,1
58,1,1,4,1,0,21179,14,1,3
43,1,1,1,1,0,24376,78,0,1
54,0,1,2,1,0,24243,410,0,1
53,1,0,3,2,0,27899,58,1,2
50,1,1,4,1,0,20558,54,0,3
38,1,1,1,1,0,22831,80,0,1
NA,1,0,3,2,0,28905,62,0,1
48,1,1,3,1,0,21020,92,0,1
59,1,0,3,2,0,28815,63,0,1
42,0,1,3,1,0,20595,52,0,3
41,1,1,3,1,0,25095,88,0,2
34,1,1,2,1,0,25829,49,0,1
38,1,1,1,1,0,25839,26,0,2
56,1,1,1,1,0,21778,33,1,2
59,1,0,4,2,0,28302,44,1,5
39,1,0,3,3,0,29495,NA,NA,NA
48,0,1,2,1,0,21775,49,0,2
40,1,1,1,1,0,25605,53,0,2
56,1,1,3,1,0,21969,84,0,4
54,1,1,1,1,0,25428,80,0,1
40,1,1,4,1,0,24977,41,0,3
42,1,1,3,1,0,24475,44,0,2
61,1,1,1,1,0,25711,81,1,1
46,1,0,3,2,0,27469,100,0,3
50,1,0,2,3,0,29136,124,0,1
47,1,1,3,1,0,21396,18,1,2
47,1,1,2,1,0,20890,154,0,1
48,1,0,3,2,0,27881,27,1,2
38,0,0,2,3,0,29082,49,0,1
49,1,0,4,2,0,28112,103,0,2
46,1,1,3,1,0,24797,NA,NA,NA
48,1,0,3,2,0,28317,82,0,5
47,1,0,3,3,0,29021,22,1,3
40,1,0,3,2,0,28376,49,0,2
46,1,1,1,1,0,23992,44,0,1
59,1,0,3,2,0,26420,69,1,1
51,1,0,3,2,0,26931,406,0,1
49,1,1,2,1,0,23786,42,1,2
45,1,1,1,1,0,22982,143,0,1
49,1,0,4,2,0,26605,48,0,3
48,0,1,3,1,0,25913,48,0,2
43,1,1,2,1,0,20930,211,0,1
55,1,0,4,2,0,27960,NA,NA,NA
60,1,0,4,2,0,28965,34,1,4
43,1,0,1,3,0,29797,70,0,1
57,1,1,3,1,0,22124,NA,NA,NA
45,1,1,1,1,0,22658,98,0,1
61,1,0,3,2,0,28766,38,1,1
47,1,1,3,1,0,22089,65,0,4
45,1,0,4,2,0,27634,74,0,4
61,1,1,2,1,0,25490,95,0,1
54,1,1,1,1,0,25654,45,1,1
NA,1,1,4,1,0,22518,45,0,1
46,0,1,2,1,0,22076,51,0,2
39,0,1,3,1,0,24494,31,0,1
48,1,1,4,1,0,22346,22,1,4
62,1,0,1,2,0,26895,72,0,1
38,1,0,3,2,0,28916,82,0,1
44,1,1,4,1,0,23602,88,0,2
48,1,1,3,1,0,23729,59,0,3
48,1,1,2,1,0,20313,88,0,2
45,1,1,1,1,0,22430,63,0,1
46,1,0,3,2,0,28121,151,0,1
46,1,0,4,2,0,27902,23,1,4
47,1,0,1,3,0,29502,211,0,1
54,0,0,1,3,0,29458,84,0,1
46,1,1,1,1,0,23267,41,0,2
54,1,0,3,3,0,29786,NA,NA,NA
56,1,1,2,1,0,25540,61,0,1
57,1,0,3,2,0,28067,NA,NA,NA
49,0,1,3,1,0,25609,40,1,3
65,1,1,4,1,0,22777,18,1,1
43,0,1,3,1,0,21176,24,1,4
57,1,0,3,2,0,26452,56,0,1
47,1,1,1,1,0,23740,43,0,2
51,1,1,2,1,0,20187,102,0,1
58,1,1,1,1,0,24904,NA,NA,NA
50,1,0,3,2,0,26499,22,1,1
54,1,0,3,2,0,26955,78,0,1
49,1,1,1,1,0,25939,75,0,1
36,1,1,2,1,0,22559,47,0,1
63,1,1,1,1,0,22567,76,0,1
44,1,1,2,1,0,25365,45,0,1
59,0,1,1,1,0,20761,76,0,1
47,0,1,3,1,0,20233,107,0,2
56,0,1,1,1,0,24819,103,0,1
NA,NA,0,4,2,0,28509,37,0,4
39,0,1,4,1,0,25623,35,0,3
57,1,0,3,3,0,29592,59,1,1
49,1,1,1,1,0,20468,NA,NA,NA
37,1,0,3,2,0,26457,91,0,1
55,1,0,4,2,0,26620,56,1,3
38,1,0,4,2,0,28145,58,0,5
41,0,1,4,1,0,25807,45,0,5
57,1,1,2,1,0,21801,54,0,1
49,1,1,2,1,0,20899,32,1,1
55,1,1,1,1,0,22388,33,1,1
50,1,1,2,1,0,24539,181,0,1
57,0,1,3,1,0,20242,NA,NA,NA
40,0,1,4,1,0,22815,40,0,1
54,1,1,1,1,0,20598,80,0,1
55,1,0,3,2,0,28058,105,0,1
46,1,0,1,2,0,28769,51,0,1
41,1,1,1,1,0,25971,67,0,1
47,1,0,4,2,0,26302,71,0,1
54,1,0,3,2,0,28883,NA,NA,NA
54,0,1,2,1,0,25366,58,1,1
42,1,1,3,1,0,20243,23,0,1
48,1,0,3,3,0,28997,20,1,1
33,0,1,1,1,0,23023,690,0,1
56,1,0,2,2,0,28752,NA,NA,NA
47,0,1,4,1,0,22651,42,0,2
46,0,0,3,3,0,29366,75,0,3
44,1,0,3,2,0,28628,42,0,3
51,1,1,1,1,0,24667,21,1,1
50,1,1,3,1,0,23993,92,0,3
58,1,0,1,2,0,27516,41,1,2
37,0,0,3,2,0,27462,400,0,1
37,1,0,4,2,0,28449,146,0,5
42,1,1,4,1,0,24665,66,0,5
49,1,1,4,1,0,25937,69,0,4
54,0,0,4,2,0,26472,47,1,5
54,1,0,4,2,0,28983,109,0,4
46,1,0,3,2,0,27545,81,0,1
54,1,1,3,1,0,25269,22,1,3
57,1,1,1,1,0,22906,NA,NA,NA
45,0,0,4,2,0,27270,44,0,5
42,1,1,4,1,0,20307,51,0,4
49,1,1,2,1,0,24932,111,0,1
57,1,1,4,1,0,23451,171,0,5
39,1,0,3,3,0,29593,43,0,1
52,1,1,3,1,0,22771,104,0,3
41,1,1,3,1,0,20459,NA,NA,NA
56,1,1,1,1,0,20201,86,0,1
55,0,1,4,1,0,26116,NA,NA,NA
55,0,1,4,1,0,25336,59,1,4
46,1,1,2,1,0,23708,68,0,2
42,0,1,2,1,0,24671,47,0,1
50,0,1,3,1,0,22995,54,0,3
51,1,0,3,3,0,29352,45,1,3
47,0,1,2,1,0,22917,64,0,1
50,1,1,4,1,0,25991,46,1,3
52,0,1,3,1,0,21347,114,0,1
44,1,0,4,2,0,27745,45,0,5
43,1,0,4,2,0,26632,41,0,5
46,1,1,1,1,0,23594,43,0,1
48,1,1,1,1,0,20609,81,0,1
44,1,1,2,1,0,20286,77,0,1
61,1,1,3,1,0,25714,131,0,1
50,1,1,3,1,0,24916,48,1,2
41,0,1,1,1,0,21495,147,0,1
57,1,0,1,3,0,29411,402,0,1
45,1,0,3,3,0,29464,44,0,3
51,1,0,1,3,0,29074,106,0,1
44,1,1,1,1,0,25306,53,0,2
46,1,0,2,2,0,27058,107,0,2
46,1,0,4,2,0,26985,91,0,2
57,1,0,4,3,0,29037,38,1,3
52,1,0,3,2,0,26260,101,0,1
48,1,0,4,2,0,26613,20,1,3
44,1,0,4,2,0,28432,43,0,4
NA,0,1,3,1,0,22326,44,0,1
41,1,1,2,1,0,25620,78,0,1
44,1,1,1,1,0,24155,249,0,1
51,1,1,1,1,0,24373,76,0,3
55,1,1,3,1,0,25705,51,1,2
55,1,0,2,2,0,27320,85,0,1
57,1,1,1,1,0,23410,43,1,1
53,1,0,3,2,0,28357,NA,NA,NA
44,1,1,1,1,0,22459,32,0,1
49,1,0,1,2,0,27554,62,0,1
58,1,1,2,1,0,25521,61,0,1
45,1,1,4,1,0,21087,107,0,4
48,0,0,2,2,0,28734,64,0,4
56,1,1,1,1,0,20645,58,0,1
38,1,1,2,1,0,21475,44,0,3
46,1,0,3,2,0,27512,85,0,3
56,1,1,3,1,0,23003,NA,NA,NA
55,1,1,3,1,0,21568,39,1,4
41,1,0,2,2,0,28616,668,0,1
37,1,1,4,1,0,23108,71,0,4
34,1,0,3,3,0,29462,135,0,3
52,1,0,3,3,0,29063,72,0,1
63,1,1,3,1,0,25399,38,1,1
39,1,1,3,1,0,25976,62,0,2
43,1,1,4,1,0,25278,42,0,2
51,1,1,4,1,0,24361,54,0,1
40,1,0,4,2,0,26725,21,0,5
52,0,0,3,2,0,28138,10,1,3
60,0,0,3,3,0,29685,408,0,3
48,0,1,4,1,0,22454,45,0,5
53,1,0,4,2,0,26624,22,1,4
39,1,1,1,1,0,20403,40,0,2
48,1,1,1,1,0,23576,97,0,1
39,1,0,4,2,0,26550,138,0,5
46,0,0,3,2,0,27927,38,0,2
52,1,0,1,2,0,26695,59,0,1
38,1,1,4,1,0,21557,42,0,3
47,1,0,3,2,0,28869,57,0,1
53,0,1,4,1,0,22769,109,0,3
44,0,1,4,1,0,20057,101,0,3
35,0,0,1,3,0,29597,63,0,1
50,1,0,4,2,0,27101,41,1,4
41,1,0,4,2,0,27442,125,0,5
44,0,1,4,1,0,26090,48,0,5
42,1,0,3,3,0,29637,63,0,3
53,1,0,3,3,0,29242,45,1,1
51,1,1,1,1,0,20282,56,0,1
57,1,0,3,2,0,26560,100,0,1
41,0,1,2,1,0,23663,72,0,1
54,1,1,2,1,0,22709,59,1,2
51,1,0,3,3,0,29802,77,0,3
46,1,1,3,1,0,23694,61,0,3
53,1,1,3,1,0,24652,49,1,1
54,1,0,3,2,0,28439,126,0,1
50,1,1,3,1,0,20151,22,1,2
42,0,1,1,1,0,24537,44,0,1
50,1,1,3,1,0,20885,148,0,3
43,1,1,3,1,0,23322,48,0,3
42,1,1,4,1,0,20029,86,0,5
51,1,0,2,3,0,29252,30,1,1
44,1,1,2,1,0,20149,82,0,1
NA,1,1,3,1,0,25754,65,0,2
55,1,1,4,1,0,20560,57,0,3
46,1,0,2,2,0,26794,63,0,1
40,0,0,3,3,0,29283,49,0,3
46,1,1,1,1,0,24713,35,1,1
40,1,1,4,1,0,24328,21,0,2
50,0,1,1,1,0,20729,54,0,4
53,1,1,1,1,0,21049,90,0,1
52,0,1,3,1,0,24007,86,0,2
42,0,0,1,2,0,27933,40,0,3
37,1,1,4,1,0,21078,46,0,2
50,1,1,4,1,0,22044,24,1,5
62,1,1,4,1,0,25513,24,1,4
49,1,1,3,1,0,22323,38,1,1
37,0,1,1,1,0,23859,55,0,1
49,0,1,1,1,0,24462,45,1,1
52,0,1,2,1,0,23294,51,1,2
63,1,1,2,1,0,25692,NA,NA,NA
51,1,1,3,1,0,23656,74,0,1
42,1,1,1,1,0,21255,21,1,1
49,0,0,4,2,0,27166,25,1,3
43,0,1,1,1,0,24694,69,0,1
51,1,1,3,1,0,22838,158,0,1
38,1,1,1,1,0,20223,50,0,1
51,1,1,3,1,0,22026,75,0,2
39,1,1,1,1,0,21070,49,0,1
47,0,1,3,1,0,21744,123,0,3
53,1,1,3,1,0,22309,89,0,1
53,1,1,3,1,0,22470,58,1,4
47,1,1,3,1,0,21956,NA,NA,NA
53,0,1,1,1,0,23365,NA,NA,NA
55,1,1,2,1,0,24360,97,0,1
59,0,0,3,2,0,28298,19,1,1
57,0,0,4,2,0,27301,NA,NA,NA
54,1,1,3,1,0,25826,51,1,1
NA,1,0,2,2,0,26578,110,0,2
45,1,0,1,3,0,29590,47,0,1
53,1,1,1,1,0,21180,46,1,2
61,1,1,3,1,0,20132,41,1,4
50,1,1,2,1,0,20836,47,1,1
34,1,0,3,2,0,26531,13,0,2
52,1,0,4,2,0,26792,21,1,3
58,0,1,2,1,0,25172,NA,NA,NA
40,1,1,1,1,0,23709,NA,NA,NA
53,1,1,3,1,0,23657,41,1,2
50,1,0,4,2,0,27017,58,0,5
37,0,1,1,1,0,24541,97,0,1
43,1,1,1,1,0,25798,96,0,1
NA,0,0,3,3,0,29163,107,0,3
51,1,1,1,1,0,23681,20,1,1
43,1,1,1,1,0,25353,60,0,1
56,1,0,3,2,0,27742,178,0,3
46,0,1,3,1,0,22676,85,0,4
NA,NA,1,1,1,0,21758,89,0,1
47,1,1,4,1,0,25818,29,1,3
49,1,1,2,1,0,23426,186,0,1
50,1,1,3,1,0,22523,43,1,1
34,0,1,2,1,0,24387,108,0,1
52,1,1,1,1,0,22818,57,1,1
42,1,1,1,1,0,23156,83,0,1
45,0,1,1,1,0,24183,132,0,1
48,0,1,1,1,0,24104,82,0,1
47,1,0,4,2,0,28627,109,0,5
51,1,1,2,1,0,22581,131,0,1
50,0,0,4,2,0,28921,51,0,5
45,1,0,3,2,0,27466,63,0,1
51,1,1,3,1,0,22509,49,1,4
47,1,1,1,1,0,25232,411,0,1
56,1,0,3,2,0,26428,50,1,3
37,1,1,1,1,0,24126,90,0,2
43,1,0,4,2,0,27155,83,0,5
49,1,1,1,1,0,22264,17,1,1
